customer_key,customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,source_avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,source_lifetime_orders,preferred_category
1656,1656,Leslie,Graham,leslie.graham@gmail.com,-10343,,New_Customer,Direct,18-25,Medium,108.25,0.78,True,True,True,,12.0,Sports
1657,1657,Chris,Barrett,chris109@yahoo.com,-3210,,Medium_Value,Direct,26-35,High,142.63,0.63,True,False,False,,30.0,Beauty
1658,1658,Lisa,Elliott,lisa905@hotmail.com,-9129,,Medium_Value,SMS,55+,High,147.03,0.41,True,True,True,,38.0,Home
1659,1659,Shawn,Santos,shawnsantos@hotmail.com,-9833,,Medium_Value,Direct,18-25,Low,159.63,0.69,True,False,True,,33.0,Electronics
1660,1660,Mark,Taylor,mark.taylor@gmail.com,-4231,,High_Value,Push,55+,Medium,217.05,0.25,True,True,False,,33.0,Electronics
1661,1661,Kelsey,Garcia,kelsey.garcia@outlook.com,-5429,,High_Value,Direct,26-35,High,387.36,0.22,False,True,True,,17.0,Beauty
1662,1662,Charles,Lin,charles424@hotmail.com,-4685,,New_Customer,Email,55+,Medium,76.09,0.6,False,True,True,,3.0,Clothing
1663,1663,Randy,Mitchell,randy.mitchell@gmail.com,-7685,,Low_Value,SMS,18-25,High,31.89,0.82,True,True,False,,3.0,Books
1664,1664,William,Smith,william.smith@yahoo.com,-4004,,High_Value,Direct,36-45,High,327.0,0.33,False,True,False,,16.0,Sports
1665,1665,Thomas,Reilly,thomas.reilly@yahoo.com,-9161,,High_Value,Push,46-55,Premium,390.22,0.21,True,False,True,,9.0,Home
1666,1666,Terry,Stein,terry.stein@gmail.com,-2683,,New_Customer,Email,46-55,Premium,92.29,0.66,False,True,True,,16.0,Books
1667,1667,Lisa,Allen,lisa678@outlook.com,-10266,,High_Value,Direct,18-25,High,432.86,0.22,False,True,False,,11.0,Clothing
1668,1668,David,Hill,david463@outlook.com,-9298,,Medium_Value,Social,18-25,Premium,194.73,0.47,False,True,False,,42.0,Sports
1669,1669,Charles,Burns,charles.burns@gmail.com,-4919,,Medium_Value,Push,18-25,Medium,192.1,0.56,True,True,True,,24.0,Books
1670,1670,Derek,Carter,derek.carter@outlook.com,-8813,,High_Value,SMS,36-45,High,313.68,0.36,False,False,True,,44.0,Books
1671,1671,Douglas,Robinson,douglas.robinson@hotmail.com,-6016,,New_Customer,Email,18-25,Medium,54.56,0.73,False,True,True,,4.0,Electronics
1672,1672,Rebecca,Donovan,rebecca.donovan@outlook.com,-6483,,New_Customer,Direct,55+,Low,107.64,0.62,True,False,False,,38.0,Books
1673,1673,Tina,Schroeder,tina.schroeder@hotmail.com,-9297,,Medium_Value,Social,36-45,Low,114.92,0.53,False,False,False,,23.0,Clothing
1674,1674,Mary,Sullivan,marysullivan@gmail.com,-5145,,Low_Value,Push,26-35,Medium,51.13,0.84,False,True,False,,17.0,Sports
1675,1675,Michael,Lucero,michaellucero@outlook.com,-7858,,Low_Value,Push,18-25,Low,94.04,0.62,True,True,True,,26.0,Home
1676,1676,John,Meyer,john716yahoo.com,-5421,,New_Customer,SMS,55+,High,138.5,0.61,True,True,False,,5.0,Books
1677,1677,Mark,Rubio,mark755@hotmail.com,-7186,,New_Customer,Push,46-55,Low,76.44,0.71,True,True,True,,0.0,Beauty
1678,1678,Christine,Peterson,christine.peterson@gmail.com,-5420,,Medium_Value,Direct,36-45,Unknown,142.1,0.65,True,True,True,,0.0,Clothing
1679,1679,Rebecca,Moody,rebecca628@gmail.com,-11090,,Low_Value,Direct,26-35,Premium,82.71,0.64,True,True,False,,30.0,Clothing
1680,1680,Thomas,Carter,thomas749@yahoo.com,-3245,,New_Customer,Direct,46-55,Medium,117.18,0.73,False,False,False,,18.0,Beauty
1681,1681,Michaela,Barrera,michaela595@yahoo.com,-1814,,Low_Value,SMS,36-45,Low,82.0,0.85,False,True,True,,29.0,Beauty
1682,1682,Lisa,Morgan,lisamorgan@hotmail.com,-3398,,Low_Value,Direct,26-35,Low,92.05,0.88,True,False,False,,31.0,Books
1683,1683,Joseph,Rasmussen,joseph.rasmussen@gmail.com,-9681,,Low_Value,Social,Unknown,High,48.75,0.73,True,True,False,,15.0,Books
1684,1684,Timothy,Meza,timothy.meza@outlook.com,-5246,,Medium_Value,Push,46-55,Premium,94.94,0.68,True,True,False,,10.0,Electronics
1685,1685,Mia,Figueroa,mia51@gmail.com,-6227,,Low_Value,SMS,36-45,Low,58.21,0.6,False,True,False,,21.0,Clothing
1686,1686,William,Williams,william.williams@hotmail.com,-9498,,New_Customer,Direct,46-55,High,66.7,0.56,True,True,False,,3.0,Clothing
1687,1687,Teresa,Thomas,teresa.thomas@gmail.com,-3624,,New_Customer,Push,36-45,Low,144.21,0.79,True,False,False,,39.0,Books
1688,1688,Cassandra,Brennan,cassandra668@outlook.com,-1865,,High_Value,Push,26-35,Premium,347.95,0.35,False,True,False,,12.0,Sports
1689,1689,Alexander,Stevens,alexanderstevens@yahoo.com,-7711,,High_Value,Social,26-35,High,265.33,0.22,True,True,True,,34.0,Electronics
1690,1690,Stacey,Miller,stacey.miller@outlook.com,-8615,,High_Value,Push,46-55,High,282.82,0.38,False,True,False,,10.0,Home
1691,1691,Michael,Mcgrath,michaelmcgrath@yahoo.com,-5637,,Low_Value,Social,36-45,Premium,87.15,0.75,False,True,True,,31.0,Electronics
1692,1692,Samantha,Perry,samantha792@gmail.com,-6187,,Medium_Value,Push,36-45,Low,158.77,0.54,True,False,False,,7.0,Books
1693,1693,Travis,Erickson,travis602@gmail.com,-7579,,New_Customer,Direct,26-35,High,98.19,0.59,True,False,False,,21.0,Sports
1694,1694,Todd,Rodriguez,toddrodriguez@gmail.com,-10682,,Medium_Value,Direct,18-25,Low,174.38,0.47,False,True,False,,20.0,Electronics
1695,1695,Sara,Sanchez,sara.sanchez@yahoo.com,-2806,,High_Value,Direct,55+,Low,255.31,0.28,True,False,True,,34.0,Books
1696,1696,Christopher,George,christophergeorge@hotmail.com,-5798,,New_Customer,SMS,18-25,Premium,46.75,0.7,True,False,False,,39.0,Beauty
1697,1697,Sarah,Welch,sarah.welch@yahoo.com,-9064,,Medium_Value,Email,55+,High,180.69,0.56,False,False,True,,3.0,Clothing
1698,1698,Billy,Barnes,billy725@outlook.com,-10190,,High_Value,Social,46-55,Unknown,188.16,0.23,True,False,False,,4.0,Electronics
1699,1699,Richard,Taylor,richard.taylor@yahoo.com,-5269,,New_Customer,SMS,Unknown,Unknown,139.24,0.69,False,False,True,,25.0,Books
1700,1700,Gina,Weber,gina863@gmail.com,-9998,,Medium_Value,SMS,Unknown,Premium,198.36,0.62,True,False,False,,50.0,Electronics
1701,1701,Meghan,Wilkins,meghan.wilkins@outlook.com,-9108,,Medium_Value,SMS,55+,Medium,91.66,0.43,True,False,False,,12.0,Clothing
1702,1702,Crystal,Hodge,crystal.hodge@outlook.com,-3759,,New_Customer,Email,36-45,High,41.03,0.66,False,False,True,,22.0,Beauty
1703,1703,Robert,Miller,robert199@outlook.com,-3382,,Medium_Value,SMS,36-45,Low,127.76,0.6,False,False,False,,23.0,Beauty
1704,1704,Steven,Holder,stevenholder@gmail.com,-10975,,New_Customer,Push,26-35,Low,133.7,0.63,False,True,True,,38.0,Electronics
1705,1705,Latoya,Romero,latoya.romero@yahoo.com,-6824,,New_Customer,Social,55+,Medium,121.54,0.59,False,False,True,,43.0,Clothing
1706,1706,James,Hernandez,jameshernandez@outlook.com,-2617,,Low_Value,Push,18-25,Premium,87.99,0.85,False,False,True,,36.0,Sports
1707,1707,Katherine,Sanders,katherinesanders@yahoo.com,-5236,,New_Customer,Email,55+,Medium,39.58,0.8,False,True,False,,37.0,Home
1708,1708,John,Harris,john.harris@hotmail.com,-8232,,New_Customer,Push,18-25,Low,135.34,0.63,False,False,False,,15.0,Sports
1709,1709,Maria,Hicks,mariahicks@gmail.com,-4092,,Medium_Value,Social,55+,High,189.13,0.65,False,True,True,,16.0,Sports
1710,1710,Randy,Mcguire,randy.mcguire@yahoo.com,-2567,,High_Value,Push,36-45,Medium,324.84,0.3,False,True,True,,4.0,Beauty
1711,1711,Ariana,Williams,arianawilliams@gmail.com,-9807,,Low_Value,Direct,55+,High,98.07,0.62,False,True,False,,8.0,Electronics
1712,1712,Robin,Brown,robin.brown@yahoo.com,-10147,,New_Customer,SMS,18-25,Premium,133.89,0.78,False,True,False,,1.0,Home
1713,1713,Julie,Johnson,juliejohnson@outlook.com,-2426,,New_Customer,Social,36-45,Low,98.46,0.7,False,True,True,,19.0,Clothing
1714,1714,Cameron,Sanchez,cameron.sanchez@outlook.com,-4167,,High_Value,Social,18-25,Premium,322.47,0.24,False,True,True,,4.0,Clothing
1715,1715,Donald,Romero,donaldromero@gmail.com,-10472,,New_Customer,Email,26-35,Medium,109.31,0.55,False,True,False,,35.0,Sports
1716,1716,Heather,Rocha,heather160@hotmail.com,-6480,,Low_Value,Social,18-25,Medium,32.27,0.65,False,True,False,,41.0,Home
1717,1717,Michelle,Lee,michellelee@hotmail.com,-7149,,New_Customer,SMS,26-35,Premium,91.8,0.71,True,True,False,,7.0,Books
1718,1718,Joel,Rangel,joel752@yahoo.com,-9282,,New_Customer,Direct,18-25,High,60.46,0.61,True,True,False,,42.0,Home
1719,1719,Stephanie,Oconnor,stephanie966@hotmail.com,-6952,,Low_Value,Direct,36-45,Low,58.89,0.66,True,True,False,,40.0,Clothing
1720,1720,Maria,Warner,mariawarner@yahoo.com,-8118,,Medium_Value,Social,55+,High,175.97,0.6,True,False,True,,45.0,Home
1721,1721,Justin,Rogers,justin.rogers@outlook.com,-7050,,High_Value,Email,46-55,Medium,156.06,0.23,False,True,False,,21.0,Beauty
1722,1722,Shaun,Norman,shaun347@gmail.com,-3715,,Low_Value,Push,18-25,Medium,99.38,0.89,True,False,True,,30.0,Sports
1723,1723,Jennifer,Reyes,jenniferreyes@yahoo.com,-9241,,Medium_Value,Email,26-35,High,162.71,0.54,False,False,False,,26.0,Sports
1724,1724,Alicia,Bryant,alicia.bryant@gmail.com,-10720,,Medium_Value,Direct,18-25,High,172.38,0.64,False,True,True,,46.0,Sports
1725,1725,Michael,Rollins,michael.rollins@yahoo.com,-10955,,New_Customer,Direct,55+,Low,131.3,0.69,False,False,True,,23.0,Beauty
1726,1726,Debbie,Lee,debbie.lee@outlook.com,-2534,,High_Value,Social,46-55,Medium,365.12,0.22,True,False,False,,5.0,Sports
1727,1727,Kathryn,Ray,kathryn.ray@yahoo.com,-3161,,High_Value,Push,46-55,Low,492.21,0.36,True,True,False,,4.0,Sports
1728,1728,Ashley,Simmons,ashley.simmons@yahoo.com,-10712,,High_Value,Direct,26-35,Premium,406.81,0.22,True,False,False,,46.0,Beauty
1729,1729,Amanda,Stone,amandastone@gmail.com,-9059,,Low_Value,Push,26-35,Premium,49.41,0.61,True,False,False,,14.0,Books
1730,1730,Brad,Sanchez,brad.sanchez@yahoo.com,-9064,,Low_Value,Push,26-35,Medium,67.28,0.77,False,False,False,,44.0,Electronics
1731,1731,Patrick,Jones,patrick915@outlook.com,-3339,,High_Value,SMS,46-55,Low,439.18,0.34,False,True,True,,42.0,Electronics
1732,1732,Lisa,Duke,lisaduke@yahoo.com,-9384,,Medium_Value,Social,Unknown,Unknown,96.37,0.49,True,False,False,,23.0,Books
1733,1733,Jonathan,Lewis,jonathan640@yahoo.com,-6111,,Low_Value,Direct,36-45,Medium,99.85,0.61,False,False,True,,31.0,Home
1734,1734,Cynthia,Bates,cynthiabates@outlook.com,-5737,,Low_Value,SMS,26-35,Low,75.44,0.62,True,True,True,,37.0,Home
1735,1735,Sherri,Underwood,sherriunderwood@hotmail.com,-4247,,New_Customer,SMS,18-25,Unknown,46.86,0.62,False,True,True,,35.0,Sports
1736,1736,William,Smith,williamsmith@yahoo.com,-7983,,Medium_Value,Direct,55+,Low,187.41,0.48,False,True,True,,34.0,Books
1737,1737,Donna,Miller,donna463@outlook.com,-10301,,High_Value,Social,18-25,Low,460.49,0.34,False,False,True,,4.0,Books
1738,1738,Leslie,Warner,leslie.warner@gmail.com,-5272,,High_Value,Social,26-35,High,170.87,0.32,True,True,True,,8.0,Books
1739,1739,Leslie,Marks,leslie.marks@outlook.com,-6224,,New_Customer,Push,26-35,High,98.5,0.79,True,False,False,,4.0,Books
1740,1740,Joshua,Garcia,joshuagarcia@gmail.com,-6793,,High_Value,Email,26-35,Medium,164.01,0.26,True,False,False,,37.0,Clothing
1741,1741,Madison,Lloyd,madison.lloyd@outlook.com,-8074,,New_Customer,Direct,26-35,Low,125.93,0.66,False,True,False,,11.0,Beauty
1742,1742,Gary,Phillips,gary454@gmail.com,-7804,,High_Value,Social,55+,Medium,394.62,0.22,False,True,False,,18.0,Electronics
1743,1743,Nicole,Spence,nicole.spence@gmail.com,-4331,,High_Value,Push,18-25,Premium,157.19,0.27,False,True,False,,15.0,Books
1744,1744,Janet,Casey,janet.casey@gmail.com,-8381,,Medium_Value,Push,Unknown,Premium,156.91,0.68,False,True,False,,9.0,Electronics
1745,1745,Sharon,Garcia,sharon.garcia@outlook.com,-3266,,Low_Value,SMS,46-55,Medium,68.94,0.85,False,False,True,,11.0,Electronics
1746,1746,Allison,Larson,allisonlarson@outlook.com,-10612,,Low_Value,Direct,18-25,Premium,52.52,0.62,True,False,False,,43.0,Sports
1747,1747,Sherry,Rogers,sherryrogers@gmail.com,-6095,,Low_Value,Push,46-55,Low,32.3,0.87,True,True,False,,9.0,Electronics
1748,1748,Joseph,Porter,josephporter@outlook.com,-6010,,High_Value,Direct,55+,High,363.53,0.32,True,True,True,,39.0,Home
1749,1749,Chad,Moore,chad.moore@hotmail.com,-2037,,New_Customer,Email,Unknown,Premium,84.57,0.53,False,True,True,,6.0,Clothing
1750,1750,Heather,Davis,heatherdavis@yahoo.com,-9564,,Low_Value,Email,46-55,Medium,51.9,0.73,True,True,False,,11.0,Books
1751,1751,Margaret,Lewis,margaret.lewis@yahoo.com,-7826,,Medium_Value,Push,18-25,Unknown,137.78,0.49,True,True,False,,36.0,Books
1752,1752,Victor,Sullivan,victor836@hotmail.com,-10774,,Medium_Value,SMS,18-25,Low,149.26,0.44,False,False,True,,48.0,Books
1753,1753,Veronica,Lopez,veronica.lopez@yahoo.com,-2615,,High_Value,SMS,36-45,Unknown,186.1,0.29,False,True,False,,29.0,Books
1754,1754,Jacob,Austin,jacob.austin@outlook.com,-3680,,New_Customer,Push,26-35,Medium,100.67,0.67,True,True,True,,13.0,Clothing
1755,1755,Pamela,Lee,pamelalee@gmail.com,-3181,,High_Value,Direct,Unknown,High,193.91,0.29,False,False,True,,27.0,Electronics
1756,1756,Jason,Hoffman,jason974@yahoo.com,-4791,,New_Customer,Direct,55+,Medium,111.0,0.53,False,True,True,,19.0,Electronics
1757,1757,Caleb,Blankenship,caleb.blankenship@hotmail.com,-7969,,High_Value,Social,26-35,Premium,256.36,0.24,False,False,False,,9.0,Electronics
1758,1758,Jeremy,Mills,jeremy946@gmail.com,-9760,,High_Value,Direct,18-25,Premium,202.7,0.29,True,False,False,,39.0,Electronics
1759,1759,Bradley,Wood,bradley.wood@gmail.com,-2105,,Low_Value,Social,18-25,Unknown,78.99,0.87,False,True,True,,2.0,Books
1760,1760,Kathryn,Mason,kathryn577@hotmail.com,-5608,,Medium_Value,Social,26-35,Medium,80.55,0.67,False,False,False,,17.0,Beauty
1761,1761,Morgan,Thompson,morgan762@gmail.com,-3726,,Low_Value,Email,55+,Low,27.33,0.64,True,False,True,,19.0,Sports
1762,1762,Jon,Morgan,jon739@hotmail.com,-8280,,New_Customer,SMS,55+,High,138.15,0.58,False,True,False,,50.0,Electronics
1763,1763,Phillip,Lopez,phillip669@yahoo.com,-3870,,New_Customer,Direct,26-35,Low,81.3,0.53,False,True,True,,48.0,Sports
1764,1764,Juan,Lowery,juanlowery@yahoo.com,-8679,,High_Value,Email,55+,High,247.38,0.22,True,True,True,,23.0,Books
1765,1765,Janet,Lewis,janet40@gmail.com,-5114,,Low_Value,Push,Unknown,Low,92.41,0.8,False,True,False,,24.0,Beauty
1766,1766,Melanie,Ferrell,melanieferrell@gmail.com,-10665,,High_Value,SMS,46-55,Low,272.86,0.27,True,False,False,,49.0,Books
1767,1767,Cathy,Chen,cathychen@yahoo.com,-2596,,Medium_Value,Social,26-35,Premium,119.45,0.48,True,False,False,,5.0,Clothing
1768,1768,Douglas,Wu,douglas.wu@outlook.com,-5082,,Medium_Value,Social,26-35,Medium,143.92,0.58,False,False,True,,36.0,Home
1769,1769,Stacy,Charles,stacycharles@gmail.com,-4484,,Low_Value,Push,18-25,Medium,77.07,0.8,False,False,True,,32.0,Books
1770,1770,Jeffrey,Wood,jeffreywood@gmail.com,-9636,,High_Value,Email,55+,Medium,258.27,0.39,False,False,False,,36.0,Beauty
1771,1771,Daniel,Payne,daniel81@outlook.com,-9316,,Medium_Value,Push,36-45,Low,89.64,0.46,True,True,True,,43.0,Beauty
1772,1772,Patricia,Foster,patricia.foster@hotmail.com,-9141,,Low_Value,SMS,55+,Low,70.09,0.89,False,False,True,,20.0,Electronics
1773,1773,Joshua,Strong,joshua.strong@gmail.com,-7385,,Medium_Value,Email,18-25,Premium,180.58,0.52,False,True,True,,48.0,Electronics
1774,1774,Lisa,Davis,lisa957@hotmail.com,-6941,,High_Value,SMS,18-25,Unknown,433.29,0.37,True,True,True,,25.0,Clothing
1775,1775,Jeremy,Rice,jeremy65@yahoo.com,-7517,,High_Value,Push,36-45,Premium,293.37,0.25,True,True,False,,46.0,Sports
1776,1776,Jodi,Robertson,jodirobertson@gmail.com,-5972,,Low_Value,SMS,18-25,Unknown,73.55,0.63,False,False,True,,28.0,Sports
1777,1777,Albert,Williams,albertwilliams@yahoo.com,-3946,,Medium_Value,SMS,18-25,Unknown,165.36,0.4,True,False,False,,28.0,Sports
1778,1778,Jennifer,Simon,jennifersimon@gmail.com,-3719,,Low_Value,Email,55+,High,40.83,0.73,True,False,False,,1.0,Books
1779,1779,James,Mccullough,james.mccullough@yahoo.com,-7358,,Low_Value,Email,36-45,Medium,80.82,0.82,True,False,True,,42.0,Home
1780,1780,Jose,Wilkins,josewilkins@hotmail.com,-8463,,Medium_Value,Email,55+,High,148.29,0.59,False,True,True,,10.0,Clothing
1781,1781,Raven,Woodard,ravenwoodard@yahoo.com,-10404,,New_Customer,Direct,55+,Unknown,118.38,0.72,True,False,True,,32.0,Home
1782,1782,Elizabeth,Pearson,elizabeth.pearson@outlook.com,-10982,,Low_Value,Direct,55+,Low,41.98,0.66,True,True,True,,19.0,Sports
1783,1783,Larry,Lara,larrylara@yahoo.com,-10544,,Low_Value,Social,36-45,High,45.56,0.9,False,False,False,,5.0,Electronics
1784,1784,Matthew,Alexander,matthewalexander@gmail.com,-9533,,Low_Value,SMS,26-35,Medium,92.49,0.88,False,False,False,,36.0,Beauty
1785,1785,Joan,Jones,joanjones@outlook.com,-10430,,Medium_Value,Push,Unknown,Medium,186.91,0.55,True,True,True,,33.0,Books
1786,1786,Amanda,Bailey,amanda783@gmail.com,-10209,,Medium_Value,Direct,55+,Low,123.55,0.53,True,False,True,,14.0,Books
1787,1787,Kristin,Thornton,kristin825@outlook.com,-5000,,New_Customer,SMS,26-35,Premium,133.41,0.62,False,True,False,,15.0,Electronics
1788,1788,Jeffrey,Kirby,jeffrey590@gmail.com,-3645,,New_Customer,Social,46-55,Low,128.54,0.62,False,False,True,,39.0,Clothing
1789,1789,Jacob,Watkins,jacob654@yahoo.com,-10816,,High_Value,SMS,18-25,Low,356.46,0.35,True,False,False,,41.0,Clothing
1790,1790,Michael,Wolfe,michael.wolfe@outlook.com,-7744,,New_Customer,Push,Unknown,High,125.66,0.65,True,True,False,,40.0,Sports
1791,1791,Robert,Williams,robertwilliams@yahoo.com,-2271,,Medium_Value,Push,18-25,High,140.78,0.6,False,False,True,,44.0,Beauty
1792,1792,Raymond,Johnson,raymondjohnson@gmail.com,-7601,,Low_Value,Social,26-35,Unknown,64.16,0.7,False,True,False,,38.0,Clothing
1793,1793,Jennifer,Collins,jennifer950@yahoo.com,-9015,,High_Value,Push,18-25,Premium,390.29,0.24,True,False,True,,35.0,Electronics
1794,1794,Grace,Ray,grace388@yahoo.com,-7967,,Medium_Value,Direct,18-25,Premium,135.18,0.64,False,True,True,,33.0,Beauty
1795,1795,Nicholas,Vincent,nicholasvincent@gmail.com,-7675,,Medium_Value,Email,26-35,Medium,193.85,0.45,True,True,False,,11.0,Clothing
1796,1796,Norma,Mason,norma.mason@hotmail.com,-5844,,High_Value,Direct,46-55,High,212.81,0.32,False,True,False,,34.0,Books
1797,1797,Robert,Morgan,robert.morgan@outlook.com,-2638,,New_Customer,Direct,36-45,Unknown,128.07,0.67,False,True,True,,0.0,Home
1798,1798,Ronald,Clark,ronald.clark@gmail.com,-7127,,New_Customer,Push,46-55,Premium,68.52,0.73,False,True,True,,18.0,Clothing
1799,1799,Marcus,Price,marcusprice@gmail.com,-2263,,Medium_Value,Social,55+,High,155.7,0.62,False,False,False,,34.0,Home
1800,1800,Julia,Serrano,julia697@hotmail.com,-8545,,New_Customer,Email,55+,Premium,143.48,0.53,False,False,False,,12.0,Electronics
1801,1801,Sara,Sanders,sarasanders@hotmail.com,-9859,,High_Value,Direct,36-45,Premium,352.82,0.22,True,True,True,,28.0,Sports
1802,1802,Craig,Valenzuela,craig.valenzuela@yahoo.com,-10007,,Low_Value,SMS,26-35,Low,46.29,0.73,False,True,False,,31.0,Books
1803,1803,Nathaniel,Lane,nathaniel.lane@yahoo.com,-3828,,Medium_Value,Social,18-25,Low,108.92,0.44,True,False,False,,21.0,Home
1804,1804,Brett,Michael,brettmichael@yahoo.com,-10994,,Medium_Value,Social,36-45,Medium,153.94,0.55,True,False,True,,38.0,Electronics
1805,1805,James,Baxter,jamesbaxter@outlook.com,-6818,,Low_Value,Push,46-55,High,84.78,0.77,True,False,True,,43.0,Clothing
1806,1806,Martha,Gibson,martha.gibson@yahoo.com,-2974,,High_Value,Email,36-45,High,240.87,0.23,False,False,False,,43.0,Electronics
1807,1807,Patricia,Williams,patricia.williams@gmail.com,-5441,,Medium_Value,Social,46-55,Premium,82.69,0.56,True,True,False,,39.0,Books
1808,1808,Melissa,Hansen,melissa141@outlook.com,-6901,,High_Value,Direct,46-55,Low,267.56,0.29,True,True,False,,30.0,Electronics
1809,1809,Jessica,Peterson,jessicapeterson@hotmail.com,-10108,,New_Customer,Direct,55+,Premium,60.16,0.58,False,True,True,,43.0,Home
1810,1810,Marie,Dunn,mariedunn@hotmail.com,-5593,,Medium_Value,SMS,18-25,Low,99.96,0.59,False,True,False,,14.0,Books
1811,1811,Tamara,Jones,tamara.jones@hotmail.com,-10120,,Medium_Value,Social,26-35,High,77.16,0.62,False,False,False,,25.0,Beauty
1812,1812,Dana,Wolfe,dana173@gmail.com,-3958,,New_Customer,Email,26-35,Low,33.02,0.79,True,True,False,,45.0,Clothing
1813,1813,Elizabeth,Miller,elizabeth477@yahoo.com,-5317,,Medium_Value,Email,26-35,Medium,177.19,0.58,True,False,True,,21.0,Clothing
1814,1814,Brittany,Guerrero,brittany.guerrero@yahoo.com,-10489,,Low_Value,Direct,55+,Premium,82.76,0.87,True,False,False,,44.0,Sports
1815,1815,Amber,Moore,amber.moore@outlook.com,-3099,,Medium_Value,SMS,36-45,Medium,162.54,0.49,True,False,False,,1.0,Sports
1816,1816,Lindsey,Bridges,lindsey.bridges@hotmail.com,-7204,,Low_Value,Direct,18-25,Medium,47.99,0.81,False,True,True,,33.0,Electronics
1817,1817,Carlos,Harrison,carlosharrison@hotmail.com,-3811,,New_Customer,SMS,18-25,Low,113.81,0.76,True,True,False,,49.0,Home
1818,1818,Jerry,Hamilton,jerry657@yahoo.com,-8354,,Low_Value,Direct,26-35,Low,34.33,0.6,True,False,False,,0.0,Electronics
1819,1819,Shane,Lee,shane896@outlook.com,-6084,,Medium_Value,Social,55+,Premium,100.56,0.59,True,False,False,,36.0,Sports
1820,1820,Brooke,Johnson,brookejohnson@hotmail.com,-10667,,New_Customer,Social,18-25,Medium,63.2,0.77,False,True,False,,37.0,Home
1821,1821,Erik,Williams,erikwilliams@outlook.com,-4885,,High_Value,SMS,Unknown,Medium,260.24,0.38,False,False,False,,9.0,Home
1822,1822,Ethan,Olson,ethan330yahoo.com,-10124,,High_Value,Push,36-45,High,271.02,0.22,False,True,True,,34.0,Home
1823,1823,Martha,Fields,martha.fields@outlook.com,-7404,,Low_Value,SMS,18-25,High,32.91,0.64,False,False,False,,44.0,Electronics
