customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,total_lifetime_orders,preferred_category
1689,Alexander,Stevens,alexanderstevens@yahoo.com,-7711,30:09.7,High_Value,Social,26-35,High,265.33,0.22,TRUE,TRUE,TRUE,18:14.7,34,Electronics
1690,Stacey,Miller,stacey.miller@outlook.com,-8615,27:39.6,High_Value,Push,46-55,High,282.82,0.38,FALSE,TRUE,FALSE,,10,Home
1691,Michael,Mcgrath,michaelmcgrath@yahoo.com,-5637,28:04.1,Low_Value,Social,36-45,Premium,87.15,0.75,FALSE,TRUE,TRUE,,31,Electronics
1692,Samantha,Perry,samantha792@gmail.com,-6187,38:34.0,Medium_Value,Push,36-45,Low,158.77,0.54,TRUE,FALSE,FALSE,17:24.6,7,Books
1693,Travis,Erickson,travis602@gmail.com,-7579,03:03.7,New_Customer,Direct,26-35,High,98.19,0.59,TRUE,FALSE,FALSE,13:43.1,21,Sports
1694,Todd,Rodriguez,toddrodriguez@gmail.com,-10682,41:35.5,Medium_Value,Direct,18-25,Low,174.38,0.47,FALSE,TRUE,FALSE,,20,Electronics
1695,Sara,Sanchez,sara.sanchez@yahoo.com,-2806,31:57.1,High_Value,Direct,55+,Low,255.31,0.28,TRUE,FALSE,TRUE,18:13.6,34,Books
1696,Christopher,George,christophergeorge@hotmail.com,-5798,46:41.7,New_Customer,SMS,18-25,Premium,46.75,0.7,TRUE,FALSE,FALSE,15:54.4,39,Beauty
1697,Sarah,Welch,sarah.welch@yahoo.com,-9064,50:52.5,Medium_Value,Email,55+,High,180.69,0.56,FALSE,FALSE,TRUE,15:44.5,3,Clothing
1698,Billy,Barnes,billy725@outlook.com,-10190,51:10.0,High_Value,Social,46-55,,188.16,0.23,TRUE,FALSE,FALSE,14:11.0,4,Electronics
1699,Richard,Taylor,richard.taylor@yahoo.com,-5269,10:31.4,New_Customer,SMS,,,139.24,0.69,FALSE,FALSE,TRUE,13:37.9,25,Books
1700,Gina,Weber,gina863@gmail.com,-9998,19:21.9,Medium_Value,SMS,,Premium,198.36,0.62,TRUE,FALSE,FALSE,14:21.4,50,Electronics
1701,Meghan,Wilkins,meghan.wilkins@outlook.com,-9108,57:32.3,Medium_Value,SMS,55+,Medium,91.66,0.43,TRUE,FALSE,FALSE,,12,Clothing
1702,Crystal,Hodge,crystal.hodge@outlook.com,-3759,43:32.7,New_Customer,Email,36-45,High,41.03,0.66,FALSE,FALSE,TRUE,,22,Beauty
1703,Robert,Miller,robert199@outlook.com,-3382,36:04.6,Medium_Value,SMS,36-45,Low,127.76,0.6,FALSE,FALSE,FALSE,,23,Beauty
1704,Steven,Holder,stevenholder@gmail.com,-10975,50:52.1,New_Customer,Push,26-35,Low,133.7,0.63,FALSE,TRUE,TRUE,14:42.6,38,Electronics
1705,Latoya,Romero,latoya.romero@yahoo.com,-6824,05:47.6,New_Customer,Social,55+,Medium,121.54,0.59,FALSE,FALSE,TRUE,13:37.2,43,Clothing
1706,James,Hernandez,jameshernandez@outlook.com,-2617,40:50.8,Low_Value,Push,18-25,Premium,87.99,0.85,FALSE,FALSE,TRUE,12:54.2,36,Sports
1707,Katherine,Sanders,katherinesanders@yahoo.com,-5236,42:42.0,New_Customer,Email,55+,Medium,39.58,0.8,FALSE,TRUE,FALSE,18:32.4,37,Home
1708,John,Harris,john.harris@hotmail.com,-8232,10:14.9,New_Customer,Push,18-25,Low,135.34,0.63,FALSE,FALSE,FALSE,,15,Sports
1709,Maria,Hicks,mariahicks@gmail.com,-4092,35:50.0,Medium_Value,Social,55+,High,189.13,0.65,FALSE,TRUE,TRUE,17:55.2,16,Sports
1710,Randy,Mcguire,randy.mcguire@yahoo.com,-2567,38:08.6,High_Value,Push,36-45,Medium,324.84,0.3,FALSE,TRUE,TRUE,16:29.4,4,Beauty
1711,Ariana,Williams,arianawilliams@gmail.com,-9807,55:18.8,Low_Value,Direct,55+,High,98.07,0.62,FALSE,TRUE,FALSE,13:57.0,8,Electronics
1712,Robin,Brown,robin.brown@yahoo.com,-10147,03:19.9,New_Customer,SMS,18-25,Premium,133.89,0.78,FALSE,TRUE,FALSE,,1,Home
1713,Julie,Johnson,juliejohnson@outlook.com,-2426,00:25.1,New_Customer,Social,36-45,Low,98.46,0.7,FALSE,TRUE,TRUE,18:02.3,19,Clothing
1714,Cameron,Sanchez,cameron.sanchez@outlook.com,-4167,09:39.5,High_Value,Social,18-25,Premium,322.47,0.24,FALSE,TRUE,TRUE,15:00.8,4,Clothing
1715,Donald,Romero,donaldromero@gmail.com,-10472,11:01.2,New_Customer,Email,26-35,Medium,109.31,0.55,FALSE,TRUE,FALSE,13:05.0,35,Sports
1716,Heather,Rocha,heather160@hotmail.com,-6480,48:05.4,Low_Value,Social,18-25,Medium,32.27,0.65,FALSE,TRUE,FALSE,,41,Home
1717,Michelle,Lee,michellelee@hotmail.com,-7149,19:26.3,New_Customer,SMS,26-35,Premium,91.8,0.71,TRUE,TRUE,FALSE,15:49.6,7,Books
1718,Joel,Rangel,joel752@yahoo.com,-9282,28:38.2,New_Customer,Direct,18-25,High,60.46,0.61,TRUE,TRUE,FALSE,13:37.8,42,Home
1719,Stephanie,Oconnor,stephanie966@hotmail.com,-6952,17:48.5,Low_Value,Direct,36-45,Low,58.89,0.66,TRUE,TRUE,FALSE,,40,Clothing
1720,Maria,Warner,mariawarner@yahoo.com,-8118,32:25.5,Medium_Value,Social,55+,High,175.97,0.6,TRUE,FALSE,TRUE,,45,Home
1721,Justin,Rogers,justin.rogers@outlook.com,-7050,41:16.0,High_Value,Email,46-55,Medium,156.06,0.23,FALSE,TRUE,FALSE,17:55.7,21,Beauty
1722,Shaun,Norman,shaun347@gmail.com,-3715,27:18.7,Low_Value,Push,18-25,Medium,99.38,0.89,TRUE,FALSE,TRUE,,30,Sports
1723,Jennifer,Reyes,jenniferreyes@yahoo.com,-9241,19:21.1,Medium_Value,Email,26-35,High,162.71,0.54,FALSE,FALSE,FALSE,,26,Sports
1724,Alicia,Bryant,alicia.bryant@gmail.com,-10720,12:08.5,Medium_Value,Direct,18-25,High,172.38,0.64,FALSE,TRUE,TRUE,13:04.2,46,Sports
1725,Michael,Rollins,michael.rollins@yahoo.com,-10955,51:41.8,New_Customer,Direct,55+,Low,131.3,0.69,FALSE,FALSE,TRUE,15:04.7,23,Beauty
1726,Debbie,Lee,debbie.lee@outlook.com,-2534,12:36.8,High_Value,Social,46-55,Medium,365.12,0.22,TRUE,FALSE,FALSE,14:39.3,5,Sports
1727,Kathryn,Ray,kathryn.ray@yahoo.com,-3161,40:41.7,High_Value,Push,46-55,Low,492.21,0.36,TRUE,TRUE,FALSE,15:10.2,4,Sports
1728,Ashley,Simmons,ashley.simmons@yahoo.com,-10712,24:26.2,High_Value,Direct,26-35,Premium,406.81,0.22,TRUE,FALSE,FALSE,,46,Beauty
1729,Amanda,Stone,amandastone@gmail.com,-9059,28:38.0,Low_Value,Push,26-35,Premium,49.41,0.61,TRUE,FALSE,FALSE,17:05.5,14,Books
1730,Brad,Sanchez,brad.sanchez@yahoo.com,-9064,09:16.7,Low_Value,Push,26-35,Medium,67.28,0.77,FALSE,FALSE,FALSE,16:18.6,44,Electronics
1731,Patrick,Jones,patrick915@outlook.com,-3339,21:49.5,High_Value,SMS,46-55,Low,439.18,0.34,FALSE,TRUE,TRUE,16:17.7,42,Electronics
1732,Lisa,Duke,lisaduke@yahoo.com,-9384,25:20.5,Medium_Value,Social,,,96.37,0.49,TRUE,FALSE,FALSE,16:55.1,23,Books
1733,Jonathan,Lewis,jonathan640@yahoo.com,-6111,50:07.1,Low_Value,Direct,36-45,Medium,99.85,0.61,FALSE,FALSE,TRUE,13:15.1,31,Home
1734,Cynthia,Bates,cynthiabates@outlook.com,-5737,08:09.4,Low_Value,SMS,26-35,Low,75.44,0.62,TRUE,TRUE,TRUE,,37,Home
1735,Sherri,Underwood,sherriunderwood@hotmail.com,-4247,10:53.9,New_Customer,SMS,18-25,,46.86,0.62,FALSE,TRUE,TRUE,16:30.3,35,Sports
1736,William,Smith,williamsmith@yahoo.com,-7983,01:02.2,Medium_Value,Direct,55+,Low,187.41,0.48,FALSE,TRUE,TRUE,13:00.2,34,Books
1737,Donna,Miller,donna463@outlook.com,-10301,53:28.9,High_Value,Social,18-25,Low,460.49,0.34,FALSE,FALSE,TRUE,18:01.3,4,Books
1738,Leslie,Warner,leslie.warner@gmail.com,-5272,09:52.2,High_Value,Social,26-35,High,170.87,0.32,TRUE,TRUE,TRUE,13:09.7,8,Books
1739,Leslie,Marks,leslie.marks@outlook.com,-6224,02:29.1,New_Customer,Push,26-35,High,98.5,0.79,TRUE,FALSE,FALSE,12:56.3,4,Books
1740,Joshua,Garcia,joshuagarcia@gmail.com,-6793,52:54.1,High_Value,Email,26-35,Medium,164.01,0.26,TRUE,FALSE,FALSE,,37,Clothing
1741,Madison,Lloyd,madison.lloyd@outlook.com,-8074,33:54.7,New_Customer,Direct,26-35,Low,125.93,0.66,FALSE,TRUE,FALSE,14:18.6,11,Beauty
1742,Gary,Phillips,gary454@gmail.com,-7804,41:30.2,High_Value,Social,55+,Medium,394.62,0.22,FALSE,TRUE,FALSE,13:48.8,18,Electronics
1743,Nicole,Spence,nicole.spence@gmail.com,-4331,44:31.5,High_Value,Push,18-25,Premium,157.19,0.27,FALSE,TRUE,FALSE,17:29.1,15,Books
1744,Janet,Casey,janet.casey@gmail.com,-8381,39:50.8,Medium_Value,Push,,Premium,156.91,0.68,FALSE,TRUE,FALSE,,9,Electronics
1745,Sharon,Garcia,sharon.garcia@outlook.com,-3266,26:50.7,Low_Value,SMS,46-55,Medium,68.94,0.85,FALSE,FALSE,TRUE,,11,Electronics
1746,Allison,Larson,allisonlarson@outlook.com,-10612,39:30.6,Low_Value,Direct,18-25,Premium,52.52,0.62,TRUE,FALSE,FALSE,12:54.9,43,Sports
1747,Sherry,Rogers,sherryrogers@gmail.com,-6095,56:03.7,Low_Value,Push,46-55,Low,32.3,0.87,TRUE,TRUE,FALSE,,9,Electronics
1748,Joseph,Porter,josephporter@outlook.com,-6010,48:06.2,High_Value,Direct,55+,High,363.53,0.32,TRUE,TRUE,TRUE,18:13.9,39,Home
1749,Chad,Moore,chad.moore@hotmail.com,-2037,04:39.7,New_Customer,Email,,Premium,84.57,0.53,FALSE,TRUE,TRUE,17:16.0,6,Clothing
1750,Heather,Davis,heatherdavis@yahoo.com,-9564,49:24.3,Low_Value,Email,46-55,Medium,51.9,0.73,TRUE,TRUE,FALSE,14:32.9,11,Books
1751,Margaret,Lewis,margaret.lewis@yahoo.com,-7826,37:13.6,Medium_Value,Push,18-25,,137.78,0.49,TRUE,TRUE,FALSE,15:12.3,36,Books
1752,Victor,Sullivan,victor836@hotmail.com,-10774,42:42.1,Medium_Value,SMS,18-25,Low,149.26,0.44,FALSE,FALSE,TRUE,13:33.2,48,Books
1753,Veronica,Lopez,veronica.lopez@yahoo.com,-2615,26:26.5,High_Value,SMS,36-45,,186.1,0.29,FALSE,TRUE,FALSE,12:56.3,29,Books
1754,Jacob,Austin,jacob.austin@outlook.com,-3680,41:03.3,New_Customer,Push,26-35,Medium,100.67,0.67,TRUE,TRUE,TRUE,,13,Clothing
1755,Pamela,Lee,pamelalee@gmail.com,-3181,48:22.8,High_Value,Direct,,High,193.91,0.29,FALSE,FALSE,TRUE,17:00.6,27,Electronics
1756,Jason,Hoffman,jason974@yahoo.com,-4791,35:29.4,New_Customer,Direct,55+,Medium,111,0.53,FALSE,TRUE,TRUE,17:51.0,19,Electronics
1757,Caleb,Blankenship,caleb.blankenship@hotmail.com,-7969,37:08.0,High_Value,Social,26-35,Premium,256.36,0.24,FALSE,FALSE,FALSE,13:40.8,9,Electronics
1758,Jeremy,Mills,jeremy946@gmail.com,-9760,07:36.9,High_Value,Direct,18-25,Premium,202.7,0.29,TRUE,FALSE,FALSE,14:33.3,39,Electronics
1759,Bradley,Wood,bradley.wood@gmail.com,-2105,14:56.0,Low_Value,Social,18-25,,78.99,0.87,FALSE,TRUE,TRUE,17:05.3,2,Books
1760,Kathryn,Mason,kathryn577@hotmail.com,-5608,56:00.2,Medium_Value,Social,26-35,Medium,80.55,0.67,FALSE,FALSE,FALSE,15:51.0,17,Beauty
1761,Morgan,Thompson,morgan762@gmail.com,-3726,34:10.5,Low_Value,Email,55+,Low,27.33,0.64,TRUE,FALSE,TRUE,16:29.2,19,Sports
1762,Jon,Morgan,jon739@hotmail.com,-8280,33:13.8,New_Customer,SMS,55+,High,138.15,0.58,FALSE,TRUE,FALSE,,50,Electronics
1763,Phillip,Lopez,phillip669@yahoo.com,-3870,15:13.1,New_Customer,Direct,26-35,Low,81.3,0.53,FALSE,TRUE,TRUE,18:02.3,48,Sports
1764,Juan,Lowery,juanlowery@yahoo.com,-8679,24:37.9,High_Value,Email,55+,High,247.38,0.22,TRUE,TRUE,TRUE,,23,Books
1765,Janet,Lewis,janet40@gmail.com,-5114,11:34.7,Low_Value,Push,,Low,92.41,0.8,FALSE,TRUE,FALSE,13:52.8,24,Beauty
1766,Melanie,Ferrell,melanieferrell@gmail.com,-10665,41:49.7,High_Value,SMS,46-55,Low,272.86,0.27,TRUE,FALSE,FALSE,13:18.8,49,Books
1767,Cathy,Chen,cathychen@yahoo.com,-2596,19:22.4,Medium_Value,Social,26-35,Premium,119.45,0.48,TRUE,FALSE,FALSE,16:42.9,5,Clothing
1768,Douglas,Wu,douglas.wu@outlook.com,-5082,25:32.1,Medium_Value,Social,26-35,Medium,143.92,0.58,FALSE,FALSE,TRUE,13:15.5,36,Home
1769,Stacy,Charles,stacycharles@gmail.com,-4484,17:07.2,Low_Value,Push,18-25,Medium,77.07,0.8,FALSE,FALSE,TRUE,15:12.7,32,Books
1770,Jeffrey,Wood,jeffreywood@gmail.com,-9636,11:54.7,High_Value,Email,55+,Medium,258.27,0.39,FALSE,FALSE,FALSE,12:53.0,36,Beauty
1771,Daniel,Payne,daniel81@outlook.com,-9316,29:29.3,Medium_Value,Push,36-45,Low,89.64,0.46,TRUE,TRUE,TRUE,15:51.1,43,Beauty
1772,Patricia,Foster,patricia.foster@hotmail.com,-9141,36:11.1,Low_Value,SMS,55+,Low,70.09,0.89,FALSE,FALSE,TRUE,14:13.5,20,Electronics
1773,Joshua,Strong,joshua.strong@gmail.com,-7385,50:03.3,Medium_Value,Email,18-25,Premium,180.58,0.52,FALSE,TRUE,TRUE,18:26.6,48,Electronics
1774,Lisa,Davis,lisa957@hotmail.com,-6941,21:22.2,High_Value,SMS,18-25,,433.29,0.37,TRUE,TRUE,TRUE,16:41.0,25,Clothing
1775,Jeremy,Rice,jeremy65@yahoo.com,-7517,50:16.3,High_Value,Push,36-45,Premium,293.37,0.25,TRUE,TRUE,FALSE,16:30.8,46,Sports
1776,Jodi,Robertson,jodirobertson@gmail.com,-5972,59:18.2,Low_Value,SMS,18-25,,73.55,0.63,FALSE,FALSE,TRUE,16:37.1,28,Sports
1777,Albert,Williams,albertwilliams@yahoo.com,-3946,02:49.2,Medium_Value,SMS,18-25,,165.36,0.4,TRUE,FALSE,FALSE,,28,Sports
1778,Jennifer,Simon,jennifersimon@gmail.com,-3719,38:46.5,Low_Value,Email,55+,High,40.83,0.73,TRUE,FALSE,FALSE,14:12.8,1,Books
1779,James,Mccullough,james.mccullough@yahoo.com,-7358,48:47.7,Low_Value,Email,36-45,Medium,80.82,0.82,TRUE,FALSE,TRUE,17:31.5,42,Home
1780,Jose,Wilkins,josewilkins@hotmail.com,-8463,15:16.9,Medium_Value,Email,55+,High,148.29,0.59,FALSE,TRUE,TRUE,15:45.2,10,Clothing
1781,Raven,Woodard,ravenwoodard@yahoo.com,-10404,48:36.8,New_Customer,Direct,55+,,118.38,0.72,TRUE,FALSE,TRUE,14:40.6,32,Home
1782,Elizabeth,Pearson,elizabeth.pearson@outlook.com,-10982,20:54.7,Low_Value,Direct,55+,Low,41.98,0.66,TRUE,TRUE,TRUE,17:19.8,19,Sports
1783,Larry,Lara,larrylara@yahoo.com,-10544,07:14.6,Low_Value,Social,36-45,High,45.56,0.9,FALSE,FALSE,FALSE,13:00.9,5,Electronics
1784,Matthew,Alexander,matthewalexander@gmail.com,-9533,59:03.2,Low_Value,SMS,26-35,Medium,92.49,0.88,FALSE,FALSE,FALSE,16:28.6,36,Beauty
1785,Joan,Jones,joanjones@outlook.com,-10430,59:32.7,Medium_Value,Push,,Medium,186.91,0.55,TRUE,TRUE,TRUE,15:56.5,33,Books
1786,Amanda,Bailey,amanda783@gmail.com,-10209,59:41.2,Medium_Value,Direct,55+,Low,123.55,0.53,TRUE,FALSE,TRUE,13:29.3,14,Books
1787,Kristin,Thornton,kristin825@outlook.com,-5000,17:07.4,New_Customer,SMS,26-35,Premium,133.41,0.62,FALSE,TRUE,FALSE,16:41.6,15,Electronics
1788,Jeffrey,Kirby,jeffrey590@gmail.com,-3645,18:05.7,New_Customer,Social,46-55,Low,128.54,0.62,FALSE,FALSE,TRUE,,39,Clothing
1789,Jacob,Watkins,jacob654@yahoo.com,-10816,39:44.6,High_Value,SMS,18-25,Low,356.46,0.35,TRUE,FALSE,FALSE,14:42.6,41,Clothing
1790,Michael,Wolfe,michael.wolfe@outlook.com,-7744,17:22.1,New_Customer,Push,,High,125.66,0.65,TRUE,TRUE,FALSE,14:09.1,40,Sports
1791,Robert,Williams,robertwilliams@yahoo.com,-2271,48:33.9,Medium_Value,Push,18-25,High,140.78,0.6,FALSE,FALSE,TRUE,12:44.8,44,Beauty
1792,Raymond,Johnson,raymondjohnson@gmail.com,-7601,22:28.7,Low_Value,Social,26-35,,64.16,0.7,FALSE,TRUE,FALSE,14:01.0,38,Clothing
1793,Jennifer,Collins,jennifer950@yahoo.com,-9015,39:15.0,High_Value,Push,18-25,Premium,390.29,0.24,TRUE,FALSE,TRUE,16:23.8,35,Electronics
1794,Grace,Ray,grace388@yahoo.com,-7967,16:49.9,Medium_Value,Direct,18-25,Premium,135.18,0.64,FALSE,TRUE,TRUE,17:38.0,33,Beauty
1795,Nicholas,Vincent,nicholasvincent@gmail.com,-7675,05:15.7,Medium_Value,Email,26-35,Medium,193.85,0.45,TRUE,TRUE,FALSE,13:42.1,11,Clothing
1796,Norma,Mason,norma.mason@hotmail.com,-5844,56:55.9,High_Value,Direct,46-55,High,212.81,0.32,FALSE,TRUE,FALSE,16:42.4,34,Books
1797,Robert,Morgan,robert.morgan@outlook.com,-2638,24:00.2,New_Customer,Direct,36-45,,128.07,0.67,FALSE,TRUE,TRUE,18:41.4,0,Home
1798,Ronald,Clark,ronald.clark@gmail.com,-7127,57:24.9,New_Customer,Push,46-55,Premium,68.52,0.73,FALSE,TRUE,TRUE,13:49.5,18,Clothing
1799,Marcus,Price,marcusprice@gmail.com,-2263,41:22.5,Medium_Value,Social,55+,High,155.7,0.62,FALSE,FALSE,FALSE,13:54.3,34,Home
1800,Julia,Serrano,julia697@hotmail.com,-8545,19:59.5,New_Customer,Email,55+,Premium,143.48,0.53,FALSE,FALSE,FALSE,14:29.3,12,Electronics
1801,Sara,Sanders,sarasanders@hotmail.com,-9859,27:56.3,High_Value,Direct,36-45,Premium,352.82,0.22,TRUE,TRUE,TRUE,15:11.3,28,Sports
1802,Craig,Valenzuela,craig.valenzuela@yahoo.com,-10007,22:36.8,Low_Value,SMS,26-35,Low,46.29,0.73,FALSE,TRUE,FALSE,15:27.6,31,Books
1803,Nathaniel,Lane,nathaniel.lane@yahoo.com,-3828,55:53.8,Medium_Value,Social,18-25,Low,108.92,0.44,TRUE,FALSE,FALSE,13:14.9,21,Home
1804,Brett,Michael,brettmichael@yahoo.com,-10994,23:50.9,Medium_Value,Social,36-45,Medium,153.94,0.55,TRUE,FALSE,TRUE,13:30.6,38,Electronics
1805,James,Baxter,jamesbaxter@outlook.com,-6818,58:45.9,Low_Value,Push,46-55,High,84.78,0.77,TRUE,FALSE,TRUE,17:25.6,43,Clothing
1806,Martha,Gibson,martha.gibson@yahoo.com,-2974,52:24.8,High_Value,Email,36-45,High,240.87,0.23,FALSE,FALSE,FALSE,12:44.2,43,Electronics
1807,Patricia,Williams,patricia.williams@gmail.com,-5441,25:48.4,Medium_Value,Social,46-55,Premium,82.69,0.56,TRUE,TRUE,FALSE,,39,Books
1808,Melissa,Hansen,melissa141@outlook.com,-6901,56:02.6,High_Value,Direct,46-55,Low,267.56,0.29,TRUE,TRUE,FALSE,16:27.1,30,Electronics
1809,Jessica,Peterson,jessicapeterson@hotmail.com,-10108,43:05.3,New_Customer,Direct,55+,Premium,60.16,0.58,FALSE,TRUE,TRUE,14:47.2,43,Home
1810,Marie,Dunn,mariedunn@hotmail.com,-5593,58:05.0,Medium_Value,SMS,18-25,Low,99.96,0.59,FALSE,TRUE,FALSE,13:10.7,14,Books
1811,Tamara,Jones,tamara.jones@hotmail.com,-10120,09:47.9,Medium_Value,Social,26-35,High,77.16,0.62,FALSE,FALSE,FALSE,,25,Beauty
1812,Dana,Wolfe,dana173@gmail.com,-3958,42:22.8,New_Customer,Email,26-35,Low,33.02,0.79,TRUE,TRUE,FALSE,,45,Clothing
1813,Elizabeth,Miller,elizabeth477@yahoo.com,-5317,40:16.2,Medium_Value,Email,26-35,Medium,177.19,0.58,TRUE,FALSE,TRUE,14:07.7,21,Clothing
1814,Brittany,Guerrero,brittany.guerrero@yahoo.com,-10489,47:56.0,Low_Value,Direct,55+,Premium,82.76,0.87,TRUE,FALSE,FALSE,18:22.5,44,Sports
1815,Amber,Moore,amber.moore@outlook.com,-3099,02:43.7,Medium_Value,SMS,36-45,Medium,162.54,0.49,TRUE,FALSE,FALSE,,1,Sports
1816,Lindsey,Bridges,lindsey.bridges@hotmail.com,-7204,49:07.4,Low_Value,Direct,18-25,Medium,47.99,0.81,FALSE,TRUE,TRUE,15:44.3,33,Electronics
1817,Carlos,Harrison,carlosharrison@hotmail.com,-3811,55:41.2,New_Customer,SMS,18-25,Low,113.81,0.76,TRUE,TRUE,FALSE,15:23.1,49,Home
1818,Jerry,Hamilton,jerry657@yahoo.com,-8354,27:00.4,Low_Value,Direct,26-35,Low,34.33,0.6,TRUE,FALSE,FALSE,17:56.5,0,Electronics
1819,Shane,Lee,shane896@outlook.com,-6084,35:44.3,Medium_Value,Social,55+,Premium,100.56,0.59,TRUE,FALSE,FALSE,13:35.0,36,Sports
1820,Brooke,Johnson,brookejohnson@hotmail.com,-10667,25:46.8,New_Customer,Social,18-25,Medium,63.2,0.77,FALSE,TRUE,FALSE,15:48.8,37,Home
1821,Erik,Williams,erikwilliams@outlook.com,-4885,50:29.4,High_Value,SMS,,Medium,260.24,0.38,FALSE,FALSE,FALSE,13:51.3,9,Home
1822,Ethan,Olson,ethan330yahoo.com,-10124,56:45.2,High_Value,Push,36-45,High,271.02,0.22,FALSE,TRUE,TRUE,17:58.6,34,Home
1823,Martha,Fields,martha.fields@outlook.com,-7404,13:39.8,Low_Value,SMS,18-25,High,32.91,0.64,FALSE,FALSE,FALSE,,44,Electronics
1824,Christopher,Howard,christopher75@outlook.com,-7056,52:46.6,New_Customer,Direct,36-45,Premium,82.84,0.55,FALSE,TRUE,TRUE,,46,Electronics
1825,Joseph,Moyer,josephmoyer@outlook.com,-9119,38:02.2,High_Value,Push,18-25,Premium,240.15,0.32,FALSE,FALSE,FALSE,17:21.9,18,Books
1826,Kathleen,Nguyen,kathleen.nguyen@gmail.com,-4718,07:39.3,High_Value,Direct,55+,High,402.37,0.37,TRUE,TRUE,FALSE,17:46.1,15,Electronics
1827,Elizabeth,Miller,elizabeth196@gmail.com,-4722,05:20.3,Low_Value,SMS,26-35,,94.62,0.61,FALSE,FALSE,TRUE,,34,Home
1828,Autumn,Thompson,autumnthompson@gmail.com,-9073,37:55.8,New_Customer,Email,55+,Premium,130.52,0.58,TRUE,FALSE,TRUE,14:21.0,15,Beauty
1829,Nicole,Bell,nicole932@hotmail.com,-6599,48:26.1,Medium_Value,Email,55+,Medium,94.41,0.45,TRUE,TRUE,TRUE,16:26.6,21,Home
1830,Lucas,Bryant,lucas16@gmail.com,-7252,13:51.2,New_Customer,Push,46-55,High,52.91,0.79,FALSE,TRUE,TRUE,13:53.7,13,Clothing
1831,Preston,George,preston408@outlook.com,-6198,30:35.8,High_Value,Push,18-25,High,429.47,0.33,TRUE,TRUE,TRUE,15:41.1,49,Sports
1832,Danielle,Smith,danielle868@outlook.com,-9982,39:41.1,Medium_Value,SMS,18-25,Medium,187.11,0.66,TRUE,FALSE,TRUE,15:32.0,21,Beauty
1833,Ashley,Nichols,ashley.nichols@gmail.com,-6481,27:56.3,New_Customer,Direct,46-55,Low,46.72,0.78,FALSE,TRUE,FALSE,17:05.1,30,Beauty
1834,Donna,Valenzuela,donna.valenzuela@hotmail.com,-4958,14:04.7,Medium_Value,Direct,26-35,Premium,127.24,0.5,FALSE,FALSE,TRUE,14:38.3,13,Books
1835,Brandon,Boone,brandon344@outlook.com,-6572,50:37.6,Low_Value,Email,26-35,Low,61.75,0.65,TRUE,FALSE,FALSE,15:02.1,28,Books
1836,Tommy,Coleman,tommycoleman@hotmail.com,-3020,39:15.8,New_Customer,SMS,18-25,Premium,101.51,0.57,FALSE,TRUE,TRUE,18:27.1,43,Home
1837,Logan,Knight,loganknight@yahoo.com,-3249,38:03.0,Medium_Value,Email,18-25,Medium,138.7,0.6,FALSE,FALSE,TRUE,14:28.7,50,Books
1838,Gina,Mendoza,gina.mendoza@hotmail.com,-9852,36:42.5,Medium_Value,Direct,26-35,Premium,142.76,0.47,FALSE,TRUE,TRUE,15:17.1,1,Home
1839,Brooke,King,brooke.king@yahoo.com,-1997,01:52.0,Low_Value,Email,,Medium,27.37,0.61,TRUE,FALSE,TRUE,13:09.8,0,Clothing
1840,Cynthia,Pitts,cynthia235@yahoo.com,-6595,27:42.9,New_Customer,Email,36-45,,86.85,0.51,FALSE,TRUE,TRUE,13:45.5,41,Sports
1841,Mark,Garrett,mark7@gmail.com,-5029,31:41.1,High_Value,Direct,26-35,High,323.71,0.26,TRUE,TRUE,FALSE,16:54.3,16,Clothing
1842,Jennifer,Spears,jennifer.spears@yahoo.com,-3601,19:05.3,New_Customer,Direct,46-55,Low,111.79,0.61,FALSE,TRUE,FALSE,16:10.4,4,Electronics
1843,Gary,Williams,gary.williams@outlook.com,-9644,29:17.3,Medium_Value,Email,55+,Low,197.21,0.61,TRUE,TRUE,FALSE,,2,Books
1844,Aaron,Marks,aaron.marks@hotmail.com,-4052,42:17.8,Low_Value,SMS,46-55,Medium,40.43,0.75,FALSE,TRUE,TRUE,14:23.8,8,Beauty
1845,Mason,Green,mason.green@yahoo.com,-3261,19:23.3,Low_Value,SMS,36-45,Low,92.62,0.64,FALSE,TRUE,TRUE,18:05.1,2,Clothing
1846,Michelle,Wilson,michellewilson@yahoo.com,-2556,37:47.7,New_Customer,Push,55+,Premium,131.95,0.76,TRUE,FALSE,TRUE,,6,Electronics
1847,Michael,Trujillo,michaeltrujillo@yahoo.com,-10602,04:46.8,Low_Value,Push,,High,65.59,0.64,FALSE,TRUE,TRUE,14:47.3,27,Sports
1848,Daniel,Bryant,daniel.bryant@yahoo.com,-9645,40:38.4,High_Value,Social,18-25,,162.61,0.37,TRUE,FALSE,FALSE,14:41.7,20,Electronics
1849,Tyler,Palmer,tyler.palmer@hotmail.com,-5357,13:32.5,Low_Value,Email,18-25,Medium,46.23,0.73,TRUE,FALSE,TRUE,14:14.1,36,Home
1850,David,Kim,david292@hotmail.com,-4629,21:39.0,Low_Value,Direct,36-45,Medium,27.28,0.83,TRUE,TRUE,FALSE,14:39.3,27,Home
